bootstrap,fit_succeeded,training_concordance,test_concordance,optimism,"Age, per 10-year increase",EF 20% versus EF 40%,EF 30% versus EF 40%,EF 50% versus EF 40%,EF 60% versus EF 40%,"Serum creatinine, per doubling","Serum sodium, per 5-mEq/L increase",Male versus female
55,TRUE,0.7087114777966513,0.7371554787285124,-0.028444000931861058,1.4027905212644725,3.69643764995638,1.1308194326201617,1.2041505800378602,1.2638496774374608,1.4936654378839687,0.8595346910877809,1.283310886761213
56,TRUE,0.788649589057532,0.7421972534332085,0.04645233562432349,1.8251068424720607,7.633699758933102,1.9456985718922226,0.9589408694736558,1.3147820703381492,1.5037023463708548,0.7123456726486278,0.6853733818958971
57,TRUE,0.7582547751838508,0.7388360702967445,0.019418704887106286,1.8218785340801191,8.420121508181996,1.444949826584407,1.209266324360293,1.470737647054748,1.490178212419148,1.059848715870268,0.9627668874805428
58,TRUE,0.7845294065466157,0.7426294055507539,0.041900000995861886,1.6677927601171014,3.2748666000661726,1.1180589106895107,1.0813285161474329,0.9367234033266234,1.7587651777037656,0.8233151543808577,0.6783235648257497
59,TRUE,0.7760888479451353,0.7327859406511092,0.04330290729402608,1.7156062578957032,4.299190124077032,1.2130286993113193,0.7258793180819334,0.3210407215928781,1.9890840014962297,0.8919752403387873,0.8907840683052387
60,TRUE,0.7559925093632959,0.7406607125708249,0.015331796792470986,1.7231346898604905,4.850751122527064,1.573173284717514,0.7463124692648155,0.560691006741394,2.463405778843156,0.9361026204557602,0.6170285401371072
61,TRUE,0.7533726620021036,0.738788053394795,0.014584608607308591,1.439040581669594,4.466033257475309,1.3236939128886693,0.9756612644329463,0.954895691461804,1.2911481302320256,0.704303925478859,0.9200522725039033
62,TRUE,0.7268184875564524,0.73177758571017,-0.004959098153717645,1.740815916981426,8.726852438166562,1.7386319054654746,1.1233734774451347,1.6817068565724,1.4143618281100345,1.135775014214887,0.9915534947576888
63,TRUE,0.7200168740771989,0.747479112647652,-0.027462238570453046,1.546004766966017,4.073491258940047,1.3126792132712746,0.9813860596016796,0.8783029041667719,1.672631903084683,0.9741529900379073,0.8949008532868675
64,TRUE,0.7732837136421506,0.7389801210025929,0.034303592639557734,1.5641382309155234,9.854985957812012,2.0712062564412026,0.8779163075628744,1.1565946133807223,1.6030908330372398,0.8577984985062669,0.4784342497152014
65,TRUE,0.6934181551260092,0.7263036588879286,-0.032885503761919344,1.5334607928815056,4.807654297647569,0.83594369352888,1.479013485623236,1.1560967450655415,1.4280623386742306,1.122723226243954,0.8108404096690227
66,TRUE,0.8023314493338716,0.7374915970421588,0.06483985229171274,1.91587713870343,10.422998709569981,2.253788050277316,0.8045621422841284,0.8957950268042871,1.6723279081869733,1.0308304952945486,1.0004515608086753
67,TRUE,0.7608366171567141,0.7414769999039662,0.01935961725274793,1.6575219942976291,5.104425210413608,1.8990718165303295,0.7633308407959669,0.7576006699182828,1.848312920014604,0.9616127105735999,0.7508315822550883
68,TRUE,0.7592436349198471,0.7443580140209354,0.014885620898911767,1.7229504828438877,6.982517644293,1.886085032711891,0.8827117151433529,0.9620197691994863,1.738083894439753,0.9656954697177429,0.9830952067982508
69,TRUE,0.7341084532545507,0.738595985786997,-0.004487532532446381,1.4018125208843073,4.250786645074714,1.6731271899863593,0.8192547019932365,0.8346742307071464,1.7628999515610964,0.7540700581585469,0.5637670474736767
70,TRUE,0.725375665363418,0.7451262844521271,-0.01975061908870912,1.3909682581865375,3.181651821710341,1.0404302050126624,1.0758170839276657,0.8048212334516294,1.952210913739761,0.8502246355314876,0.9558782172704936
71,TRUE,0.7557098840905756,0.7435417266877942,0.012168157402781432,1.5796320140047924,3.251914367888228,1.289617238493983,1.1182931007148211,1.403780903883434,1.8081331332955137,0.828075933623537,0.7480224630807032
72,TRUE,0.7698034254573765,0.7408047632766734,0.028998662180703016,1.4321854774852083,5.227084724009134,1.1734081319377834,1.3727069753065375,1.8643689007678244,2.393584367617939,0.7930008803388602,0.5593111449669889
73,TRUE,0.7855220008810142,0.7308172476711803,0.05470475320983392,1.7943805009669676,8.138434538793678,1.7530971807834719,0.8256491863229619,0.6710059540693406,1.2037522063341326,0.8383331534368786,0.8805641286778557
